Kilometro_num,Provincia,Cantón,region,Rural_urbano,Calzada_vertical,Calzada_horizontal,hora_grupo,fin_semana,estacion,calzada_tipo,estado_via,clima_grupo,tipo_colision,severidad_tipo_LLM,cobertura_emergencias_canton
4.0,alajuela,naranjo,central,rural,pendiente,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,6
21.0,cartago,alvarado,central,urbana,plano,recta,12:00-17:59,1,verano,pavimentada,buena,bueno,alcance,7,4
4.0,san josé,goicoechea,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,frontal,9,10
81.0,puntarenas,esparza,pacífico central,rural,pendiente,curva,12:00-17:59,0,verano,pavimentada,buena,bueno,frontal,9,6
3.0,san josé,san josé,central,urbana,plano,curva,12:00-17:59,1,invierno,pavimentada,riesgo,lluvia,lateral,10,10
0.0,san josé,tibás,central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,interseccion,9,10
4.0,san josé,desamparados,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
5.0,alajuela,alajuela,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
33.0,limón,pococí,huetar caribe,rural,plano,curva,06:00-11:59,0,verano,pavimentada,buena,bueno,frontal,9,6
8.0,san josé,curridabat,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,lluvia,alcance,7,10
5.0,heredia,santa bárbara,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,alcance,7,9
6.0,limón,pococí,huetar caribe,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,6
14.0,san josé,goicoechea,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
30.0,heredia,sarapiquí,huetar norte,rural,plano,recta,00:00-05:59,1,invierno,pavimentada,buena,bueno,lateral,10,2
2.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,7
14.0,puntarenas,esparza,pacífico central,rural,pendiente,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,6
5.0,alajuela,río cuarto,huetar norte,rural,plano,curva,06:00-11:59,1,verano,pavimentada,buena,bueno,frontal,9,2
0.0,limón,pococí,huetar caribe,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,lluvia,alcance,7,6
70.0,puntarenas,parrita,pacífico central,urbana,plano,curva,06:00-11:59,0,verano,pavimentada,buena,bueno,frontal,9,4
7.0,san josé,curridabat,central,urbana,plano,recta,00:00-05:59,1,verano,pavimentada,buena,bueno,alcance,7,10
4.0,san josé,san josé,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,10
19.0,alajuela,alajuela,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
3.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,7
3.0,heredia,heredia,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
0.0,cartago,cartago,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
6.0,heredia,santa bárbara,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,interseccion,9,9
1.0,alajuela,san ramón,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,lluvia,alcance,7,8
30.0,guanacaste,carrillo,chorotega,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,frontal,9,6
348.0,puntarenas,corredores,brunca,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,6
24.0,san josé,acosta,central,rural,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,frontal,9,2
7.0,cartago,la unión,central,urbana,plano,recta,12:00-17:59,1,verano,pavimentada,buena,bueno,interseccion,9,9
7.0,cartago,paraíso,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,interseccion,9,8
3.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,alcance,7,7
21.0,alajuela,san carlos,huetar norte,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,frontal,9,7
3.0,san josé,santa ana,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
3.0,heredia,heredia,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
17.0,alajuela,alajuela,central,rural,pendiente,curva,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
0.0,san josé,escazú,central,urbana,plano,recta,18:00-23:59,1,verano,pavimentada,buena,bueno,alcance,7,10
87.0,puntarenas,esparza,pacífico central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,lluvia,alcance,7,6
11.0,san josé,santa ana,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
1.0,heredia,heredia,central,urbana,pendiente,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,10
4.0,heredia,santo domingo,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,9
55.0,limón,pococí,huetar caribe,rural,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,interseccion,9,6
230.0,guanacaste,la cruz,chorotega,rural,pendiente,recta,00:00-05:59,0,invierno,pavimentada,buena,bueno,frontal,9,3
11.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,12:00-17:59,1,verano,pavimentada,buena,bueno,lateral,10,7
2.0,san josé,moravia,central,urbana,pendiente,recta,18:00-23:59,1,verano,pavimentada,buena,bueno,lateral,10,10
114.0,san josé,pérez zeledón,brunca,rural,pendiente,curva,12:00-17:59,0,invierno,pavimentada,buena,lluvia,frontal,9,7
31.0,alajuela,grecia,central,urbana,pendiente,curva,06:00-11:59,1,invierno,pavimentada,buena,bueno,frontal,9,6
11.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,7
127.0,limón,matina,huetar caribe,rural,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,frontal,9,3
0.0,san josé,san josé,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
158.0,san josé,pérez zeledón,brunca,rural,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,lluvia,interseccion,9,7
50.0,alajuela,san ramón,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,interseccion,9,8
6.0,alajuela,alajuela,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
19.0,cartago,jiménez,central,rural,plano,recta,12:00-17:59,1,verano,pavimentada,riesgo,bueno,frontal,9,4
7.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
21.0,cartago,cartago,central,rural,plano,recta,00:00-05:59,1,invierno,pavimentada,buena,bueno,frontal,9,10
13.0,alajuela,alajuela,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
26.0,guanacaste,nicoya,chorotega,urbana,plano,recta,18:00-23:59,1,verano,pavimentada,buena,bueno,frontal,9,6
135.0,san josé,pérez zeledón,brunca,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,7
0.0,san josé,desamparados,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,10
1.0,alajuela,alajuela,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
5.0,heredia,belén,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
1.0,guanacaste,nicoya,chorotega,rural,plano,curva,12:00-17:59,1,verano,pavimentada,buena,bueno,frontal,9,6
7.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
172.0,puntarenas,buenos aires,brunca,rural,pendiente,recta,12:00-17:59,0,verano,pavimentada,buena,lluvia,lateral,10,5
13.0,san josé,montes de oca,central,urbana,pendiente,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,alcance,7,10
2.0,alajuela,alajuela,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,lluvia,frontal,9,10
38.0,guanacaste,carrillo,chorotega,rural,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,alcance,7,6
2.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,10
2.0,heredia,barva,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,interseccion,9,9
0.0,san josé,san josé,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,lluvia,alcance,7,10
161.0,puntarenas,osa,brunca,rural,plano,recta,00:00-05:59,1,verano,pavimentada,buena,bueno,frontal,9,2
33.0,limón,limón,huetar caribe,rural,plano,curva,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,9
67.0,puntarenas,puerto jiménez,brunca,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,1
58.0,guanacaste,nicoya,chorotega,rural,pendiente,curva,06:00-11:59,0,verano,pavimentada,buena,bueno,interseccion,9,6
23.0,alajuela,san carlos,huetar norte,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,7
19.0,alajuela,alajuela,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,alcance,7,10
2.0,heredia,barva,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,9
45.0,alajuela,naranjo,central,rural,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,frontal,9,6
1.0,cartago,oreamuno,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,interseccion,9,8
8.0,san josé,san josé,central,urbana,plano,recta,00:00-05:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
137.0,puntarenas,quepos,pacífico central,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,7
4.0,san josé,san josé,central,urbana,plano,recta,00:00-05:59,1,verano,pavimentada,buena,bueno,lateral,10,10
155.0,san josé,pérez zeledón,brunca,rural,pendiente,recta,06:00-11:59,1,invierno,pavimentada,buena,bueno,alcance,7,7
222.0,guanacaste,santa cruz,chorotega,urbana,plano,recta,06:00-11:59,1,invierno,pavimentada,buena,bueno,interseccion,9,6
26.0,cartago,el guarco,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,interseccion,9,9
0.0,san josé,escazú,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
31.0,guanacaste,santa cruz,chorotega,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,6
9.0,heredia,belén,central,urbana,pendiente,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,alcance,7,10
7.0,alajuela,palmares,central,urbana,pendiente,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,6
6.0,cartago,paraíso,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,lluvia,alcance,7,8
1.0,heredia,san pablo,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,interseccion,9,9
1.0,cartago,cartago,central,urbana,pendiente,curva,12:00-17:59,1,verano,pavimentada,buena,bueno,lateral,10,10
12.0,alajuela,san carlos,huetar norte,urbana,plano,curva,18:00-23:59,0,verano,pavimentada,buena,bueno,interseccion,9,7
133.0,san josé,pérez zeledón,brunca,urbana,pendiente,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,7
19.0,alajuela,alajuela,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
0.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,7
45.0,limón,pococí,huetar caribe,rural,pendiente,curva,18:00-23:59,1,invierno,pavimentada,buena,lluvia,frontal,9,6
25.0,cartago,cartago,central,rural,pendiente,curva,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,10
339.0,puntarenas,corredores,brunca,rural,plano,recta,00:00-05:59,0,verano,pavimentada,riesgo,bueno,frontal,9,6
2.0,heredia,heredia,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
22.0,cartago,cartago,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
0.0,alajuela,grecia,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,alcance,7,6
7.0,cartago,la unión,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,9
2.0,heredia,heredia,central,urbana,pendiente,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
0.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,10
134.0,san josé,pérez zeledón,brunca,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,7
58.0,guanacaste,santa cruz,chorotega,rural,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,alcance,7,6
7.0,alajuela,poás,central,urbana,pendiente,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,4
10.0,san josé,santa ana,central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,lateral,10,10
3.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,7
2.0,alajuela,san carlos,huetar norte,urbana,pendiente,recta,06:00-11:59,0,verano,pavimentada,riesgo,bueno,alcance,7,7
3.0,puntarenas,puntarenas,pacífico central,rural,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,alcance,7,7
3.0,san josé,goicoechea,central,urbana,plano,recta,12:00-17:59,1,invierno,pavimentada,buena,bueno,frontal,9,10
8.0,limón,talamanca,huetar caribe,rural,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,frontal,9,1
5.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,7
97.0,limón,siquirres,huetar caribe,urbana,pendiente,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,7
2.0,guanacaste,carrillo,chorotega,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,interseccion,9,6
79.0,alajuela,los chiles,huetar norte,rural,pendiente,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,interseccion,9,2
17.0,cartago,la unión,central,urbana,pendiente,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,alcance,7,9
198.0,guanacaste,bagaces,chorotega,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,4
0.0,san josé,escazú,central,urbana,pendiente,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,alcance,7,10
213.0,guanacaste,liberia,chorotega,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,frontal,9,9
4.0,san josé,san josé,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
44.0,cartago,turrialba,central,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,lluvia,interseccion,9,7
25.0,guanacaste,santa cruz,chorotega,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,6
121.0,limón,matina,huetar caribe,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,3
0.0,cartago,cartago,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
2.0,san josé,desamparados,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
5.0,alajuela,alajuela,central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,frontal,9,10
185.0,guanacaste,bagaces,chorotega,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,4
1.0,alajuela,san carlos,huetar norte,rural,pendiente,curva,12:00-17:59,1,invierno,pavimentada,buena,bueno,frontal,9,7
57.0,alajuela,orotina,pacífico central,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,lluvia,frontal,9,5
87.0,puntarenas,esparza,pacífico central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,alcance,7,6
135.0,san josé,pérez zeledón,brunca,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,frontal,9,7
6.0,heredia,santa bárbara,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,frontal,9,9
315.0,puntarenas,golfito,brunca,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,neblina,alcance,7,5
31.0,cartago,cartago,central,urbana,pendiente,curva,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,10
31.0,heredia,sarapiquí,huetar norte,urbana,plano,curva,18:00-23:59,0,verano,pavimentada,buena,bueno,frontal,9,2
3.0,san josé,san josé,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
0.0,san josé,montes de oca,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
12.0,alajuela,alajuela,central,urbana,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,alcance,7,10
77.0,puntarenas,esparza,pacífico central,rural,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,interseccion,9,6
9.0,puntarenas,esparza,pacífico central,urbana,plano,recta,12:00-17:59,1,verano,pavimentada,buena,bueno,lateral,10,6
0.0,limón,pococí,huetar caribe,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,interseccion,9,6
213.0,guanacaste,liberia,chorotega,urbana,plano,recta,06:00-11:59,1,invierno,pavimentada,buena,bueno,alcance,7,9
1.0,alajuela,alajuela,central,urbana,plano,recta,00:00-05:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
0.0,san josé,goicoechea,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
4.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,7
59.0,alajuela,los chiles,huetar norte,rural,pendiente,recta,12:00-17:59,1,invierno,pavimentada,buena,bueno,interseccion,9,2
12.0,puntarenas,esparza,pacífico central,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,6
7.0,guanacaste,bagaces,chorotega,rural,pendiente,curva,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,4
66.0,alajuela,orotina,pacífico central,urbana,plano,curva,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,5
146.0,limón,limón,huetar caribe,rural,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,frontal,9,9
37.0,puntarenas,coto brus,brunca,rural,plano,curva,12:00-17:59,0,verano,pavimentada,buena,bueno,frontal,9,2
26.0,alajuela,alajuela,central,urbana,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,alcance,7,10
84.0,puntarenas,esparza,pacífico central,rural,pendiente,recta,06:00-11:59,0,invierno,pavimentada,riesgo,bueno,lateral,10,6
162.0,guanacaste,cañas,chorotega,rural,pendiente,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,alcance,7,7
2.0,alajuela,alajuela,central,urbana,pendiente,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,lateral,10,10
77.0,puntarenas,parrita,pacífico central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,4
0.0,san josé,san josé,central,urbana,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,alcance,7,10
0.0,san josé,san josé,central,urbana,pendiente,recta,00:00-05:59,1,verano,pavimentada,buena,bueno,alcance,7,10
15.0,limón,siquirres,huetar caribe,urbana,plano,curva,12:00-17:59,0,invierno,no_pavimentada,riesgo,bueno,lateral,10,7
1.0,cartago,turrialba,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,interseccion,9,7
6.0,alajuela,poás,central,rural,pendiente,recta,12:00-17:59,1,verano,pavimentada,buena,bueno,interseccion,9,4
1.0,puntarenas,monteverde,pacífico central,rural,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,interseccion,9,4
7.0,san josé,pérez zeledón,brunca,rural,pendiente,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,alcance,7,7
290.0,puntarenas,osa,brunca,rural,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,interseccion,9,2
73.0,alajuela,los chiles,huetar norte,rural,plano,recta,06:00-11:59,1,invierno,pavimentada,buena,bueno,interseccion,9,2
